ano,mes,orgao,funcao,uf,valor_pago,licitacao,fav_tipo
2021,12,Ministério da Educação,Educação,CE,8731208.26,SIM,EMPRESA
2021,12,Ministério da Justiça,Segurança,CE,6512336.16,NAO,EMPRESA
2021,12,Ministério da Saúde,Saúde,PA,17465445.5,SIM,EMPRESA
2021,12,Ministério da Educação,Educação,PA,9161334.07,SIM,EMPRESA
2021,12,Ministério da Justiça,Segurança,PA,7872735.69,NAO,PESSOA
2022,1,Ministério da Saúde,Saúde,SP,12793384.23,NAO,PESSOA
2022,1,Ministério da Educação,Educação,SP,6276228.4,NAO,EMPRESA
2022,1,Ministério da Justiça,Segurança,SP,6177737.93,SIM,EMPRESA
2022,1,Ministério da Saúde,Saúde,RJ,11210568.35,SIM,PESSOA
2022,1,Ministério da Educação,Educação,RJ,8563072.39,NAO,EMPRESA
2022,1,Ministério da Justiça,Segurança,RJ,6260646.71,NAO,EMPRESA
2022,1,Ministério da Saúde,Saúde,MG,9901015.58,SIM,PESSOA
2022,1,Ministério da Educação,Educação,MG,9810956.08,SIM,EMPRESA
2022,1,Ministério da Justiça,Segurança,MG,7291847.59,SIM,EMPRESA
2022,1,Ministério da Saúde,Saúde,BA,11759868.31,NAO,PESSOA
2022,1,Ministério da Educação,Educação,BA,9985268.27,SIM,EMPRESA
2022,1,Ministério da Justiça,Segurança,BA,6744652.57,SIM,PESSOA
2022,1,Ministério da Saúde,Saúde,PR,12633079.31,NAO,PESSOA
2022,1,Ministério da Educação,Educação,PR,9314150.59,SIM,PESSOA
2022,1,Ministério da Justiça,Segurança,PR,7416412.19,SIM,EMPRESA
2022,1,Ministério da Saúde,Saúde,RS,11894381.09,SIM,EMPRESA
2022,1,Ministério da Educação,Educação,RS,9555468.66,SIM,PESSOA
2022,1,Ministério da Justiça,Segurança,RS,5211996.12,SIM,EMPRESA
2022,1,Ministério da Saúde,Saúde,SC,11724195.45,SIM,EMPRESA
2022,1,Ministério da Educação,Educação,SC,9263726.73,SIM,PESSOA
2022,1,Ministério da Justiça,Segurança,SC,7325244.22,SIM,PESSOA
2022,1,Ministério da Saúde,Saúde,PE,10401786.34,NAO,PESSOA
2022,1,Ministério da Educação,Educação,PE,7594626.83,SIM,PESSOA
2022,1,Ministério da Justiça,Segurança,PE,7417197.1,SIM,PESSOA
2022,1,Ministério da Saúde,Saúde,CE,14133998.54,SIM,EMPRESA
2022,1,Ministério da Educação,Educação,CE,11303659.74,SIM,PESSOA
2022,1,Ministério da Justiça,Segurança,CE,8115776.77,SIM,PESSOA
2022,1,Ministério da Saúde,Saúde,PA,17190112.79,SIM,PESSOA
2022,1,Ministério da Educação,Educação,PA,10752034.86,SIM,EMPRESA
2022,1,Ministério da Justiça,Segurança,PA,9168785.14,SIM,EMPRESA
2022,2,Ministério da Saúde,Saúde,SP,9738653.61,SIM,EMPRESA
2022,2,Ministério da Educação,Educação,SP,6872952.7,SIM,PESSOA
2022,2,Ministério da Justiça,Segurança,SP,4254027.24,SIM,EMPRESA
2022,2,Ministério da Saúde,Saúde,RJ,9702263.02,NAO,PESSOA
2022,2,Ministério da Educação,Educação,RJ,6012887.05,SIM,PESSOA
2022,2,Ministério da Justiça,Segurança,RJ,6094394.75,NAO,PESSOA
2022,2,Ministério da Saúde,Saúde,MG,8941942.93,SIM,PESSOA
2022,2,Ministério da Educação,Educação,MG,8207081.0,NAO,PESSOA
2022,2,Ministério da Justiça,Segurança,MG,7120738.04,SIM,EMPRESA
2022,2,Ministério da Saúde,Saúde,BA,11830545.11,SIM,EMPRESA
2022,2,Ministério da Educação,Educação,BA,10802134.56,SIM,EMPRESA
2022,2,Ministério da Justiça,Segurança,BA,5498760.41,NAO,PESSOA
2022,2,Ministério da Saúde,Saúde,PR,11532471.78,SIM,PESSOA
2022,2,Ministério da Educação,Educação,PR,8899820.88,SIM,EMPRESA
2022,2,Ministério da Justiça,Segurança,PR,7384086.59,NAO,EMPRESA
2022,2,Ministério da Saúde,Saúde,RS,10667163.21,SIM,EMPRESA
2022,2,Ministério da Educação,Educação,RS,12422690.5,SIM,PESSOA
2022,2,Ministério da Justiça,Segurança,RS,7121895.34,SIM,EMPRESA
2022,2,Ministério da Saúde,Saúde,SC,13257594.07,SIM,EMPRESA
2022,2,Ministério da Educação,Educação,SC,9653299.42,SIM,EMPRESA
2022,2,Ministério da Justiça,Segurança,SC,5852185.22,SIM,EMPRESA
2022,2,Ministério da Saúde,Saúde,PE,13928892.74,SIM,EMPRESA
2022,2,Ministério da Educação,Educação,PE,10441889.4,NAO,EMPRESA
2022,2,Ministério da Justiça,Segurança,PE,7276974.42,NAO,EMPRESA
2022,2,Ministério da Saúde,Saúde,CE,13768883.18,NAO,EMPRESA
2022,2,Ministério da Educação,Educação,CE,9714951.72,SIM,PESSOA
2022,2,Ministério da Justiça,Segurança,CE,7283870.75,NAO,PESSOA
2022,2,Ministério da Saúde,Saúde,PA,13198917.01,SIM,PESSOA
2022,2,Ministério da Educação,Educação,PA,13370719.27,NAO,PESSOA
2022,2,Ministério da Justiça,Segurança,PA,7885867.43,NAO,EMPRESA
2022,3,Ministério da Saúde,Saúde,SP,8797271.86,SIM,PESSOA
2022,3,Ministério da Educação,Educação,SP,6982867.1,SIM,EMPRESA
2022,3,Ministério da Justiça,Segurança,SP,5330319.9,SIM,PESSOA
2022,3,Ministério da Saúde,Saúde,RJ,9933844.21,SIM,EMPRESA
2022,3,Ministério da Educação,Educação,RJ,9459102.93,SIM,EMPRESA
2022,3,Ministério da Justiça,Segurança,RJ,6167180.83,NAO,PESSOA
2022,3,Ministério da Saúde,Saúde,MG,12718051.99,NAO,EMPRESA
2022,3,Ministério da Educação,Educação,MG,8277960.61,SIM,PESSOA
2022,3,Ministério da Justiça,Segurança,MG,5730260.69,SIM,PESSOA
2022,3,Ministério da Saúde,Saúde,BA,14579431.07,SIM,PESSOA
2022,3,Ministério da Educação,Educação,BA,8741568.4,SIM,EMPRESA
2022,3,Ministério da Justiça,Segurança,BA,6072079.28,NAO,PESSOA
2022,3,Ministério da Saúde,Saúde,PR,11493260.47,SIM,EMPRESA
2022,3,Ministério da Educação,Educação,PR,9714438.16,SIM,PESSOA
2022,3,Ministério da Justiça,Segurança,PR,6677013.85,NAO,EMPRESA
2022,3,Ministério da Saúde,Saúde,RS,10736964.6,SIM,EMPRESA
2022,3,Ministério da Educação,Educação,RS,8752206.94,SIM,EMPRESA
2022,3,Ministério da Justiça,Segurança,RS,7054145.65,SIM,PESSOA
2022,3,Ministério da Saúde,Saúde,SC,13896985.27,SIM,PESSOA
2022,3,Ministério da Educação,Educação,SC,8826225.87,SIM,EMPRESA
2022,3,Ministério da Justiça,Segurança,SC,7014405.11,SIM,EMPRESA
2022,3,Ministério da Saúde,Saúde,PE,12821682.02,SIM,PESSOA
2022,3,Ministério da Educação,Educação,PE,9481332.89,NAO,EMPRESA
2022,3,Ministério da Justiça,Segurança,PE,7658671.8,SIM,PESSOA
2022,3,Ministério da Saúde,Saúde,CE,12238741.48,SIM,PESSOA
2022,3,Ministério da Educação,Educação,CE,11265092.13,SIM,PESSOA
2022,3,Ministério da Justiça,Segurança,CE,7642500.58,SIM,EMPRESA
2022,3,Ministério da Saúde,Saúde,PA,14376283.15,SIM,PESSOA
2022,3,Ministério da Educação,Educação,PA,8253009.96,SIM,EMPRESA
2022,3,Ministério da Justiça,Segurança,PA,6560772.75,SIM,EMPRESA
2022,4,Ministério da Saúde,Saúde,SP,8322583.36,NAO,PESSOA
2022,4,Ministério da Educação,Educação,SP,6358607.76,SIM,EMPRESA
2022,4,Ministério da Justiça,Segurança,SP,3868794.03,SIM,EMPRESA
2022,4,Ministério da Saúde,Saúde,RJ,10451154.69,SIM,EMPRESA
2022,4,Ministério da Educação,Educação,RJ,8316081.06,SIM,EMPRESA
2022,4,Ministério da Justiça,Segurança,RJ,4770818.08,NAO,EMPRESA
2022,4,Ministério da Saúde,Saúde,MG,8470712.5,SIM,PESSOA
2022,4,Ministério da Educação,Educação,MG,9449035.17,SIM,EMPRESA
2022,4,Ministério da Justiça,Segurança,MG,5293168.58,SIM,PESSOA
2022,4,Ministério da Saúde,Saúde,BA,10345815.31,SIM,PESSOA
2022,4,Ministério da Educação,Educação,BA,8743458.0,NAO,PESSOA
2022,4,Ministério da Justiça,Segurança,BA,5715382.61,SIM,EMPRESA
2022,4,Ministério da Saúde,Saúde,PR,10456280.13,NAO,PESSOA
2022,4,Ministério da Educação,Educação,PR,9186938.11,SIM,PESSOA
2022,4,Ministério da Justiça,Segurança,PR,8601803.82,SIM,EMPRESA
2022,4,Ministério da Saúde,Saúde,RS,13114869.87,SIM,PESSOA
2022,4,Ministério da Educação,Educação,RS,10823232.56,SIM,PESSOA
2022,4,Ministério da Justiça,Segurança,RS,5936719.43,SIM,EMPRESA
2022,4,Ministério da Saúde,Saúde,SC,11586935.85,SIM,EMPRESA
2022,4,Ministério da Educação,Educação,SC,11487336.52,NAO,PESSOA
2022,4,Ministério da Justiça,Segurança,SC,7682155.13,SIM,PESSOA
2022,4,Ministério da Saúde,Saúde,PE,12803281.18,SIM,EMPRESA
2022,4,Ministério da Educação,Educação,PE,10945577.08,NAO,EMPRESA
2022,4,Ministério da Justiça,Segurança,PE,8380804.46,SIM,EMPRESA
2022,4,Ministério da Saúde,Saúde,CE,12873553.13,SIM,EMPRESA
2022,4,Ministério da Educação,Educação,CE,11278919.93,SIM,PESSOA
2022,4,Ministério da Justiça,Segurança,CE,8755774.25,SIM,PESSOA
2022,4,Ministério da Saúde,Saúde,PA,15433189.21,SIM,EMPRESA
2022,4,Ministério da Educação,Educação,PA,12083076.27,SIM,EMPRESA
2022,4,Ministério da Justiça,Segurança,PA,7303751.24,SIM,PESSOA
2022,5,Ministério da Saúde,Saúde,SP,8682836.18,NAO,EMPRESA
2022,5,Ministério da Educação,Educação,SP,5271067.07,SIM,PESSOA
2022,5,Ministério da Justiça,Segurança,SP,5402009.51,SIM,PESSOA
2022,5,Ministério da Saúde,Saúde,RJ,9698906.21,SIM,PESSOA
2022,5,Ministério da Educação,Educação,RJ,8264643.57,SIM,EMPRESA
2022,5,Ministério da Justiça,Segurança,RJ,6306631.11,NAO,PESSOA
2022,5,Ministério da Saúde,Saúde,MG,13539748.45,SIM,PESSOA
2022,5,Ministério da Educação,Educação,MG,9399919.09,SIM,PESSOA
2022,5,Ministério da Justiça,Segurança,MG,4985717.0,SIM,PESSOA
2022,5,Ministério da Saúde,Saúde,BA,12759509.23,SIM,PESSOA
2022,5,Ministério da Educação,Educação,BA,8169507.97,SIM,EMPRESA
2022,5,Ministério da Justiça,Segurança,BA,7572841.69,SIM,EMPRESA
2022,5,Ministério da Saúde,Saúde,PR,11221792.13,SIM,PESSOA
2022,5,Ministério da Educação,Educação,PR,10671223.31,NAO,EMPRESA
2022,5,Ministério da Justiça,Segurança,PR,6807620.95,SIM,EMPRESA
2022,5,Ministério da Saúde,Saúde,RS,13011058.47,SIM,PESSOA
2022,5,Ministério da Educação,Educação,RS,9409559.24,SIM,EMPRESA
2022,5,Ministério da Justiça,Segurança,RS,5577925.8,NAO,PESSOA
2022,5,Ministério da Saúde,Saúde,SC,13861708.8,SIM,EMPRESA
2022,5,Ministério da Educação,Educação,SC,11730696.92,SIM,EMPRESA
2022,5,Ministério da Justiça,Segurança,SC,5373062.0,NAO,PESSOA
2022,5,Ministério da Saúde,Saúde,PE,15369906.78,NAO,PESSOA
2022,5,Ministério da Educação,Educação,PE,9745253.69,SIM,PESSOA
2022,5,Ministério da Justiça,Segurança,PE,8596954.86,SIM,EMPRESA
2022,5,Ministério da Saúde,Saúde,CE,10492316.78,SIM,PESSOA
2022,5,Ministério da Educação,Educação,CE,10016853.2,SIM,EMPRESA
2022,5,Ministério da Justiça,Segurança,CE,8574075.98,SIM,PESSOA
2022,5,Ministério da Saúde,Saúde,PA,9591809.5,SIM,PESSOA
2022,5,Ministério da Educação,Educação,PA,12570738.55,SIM,PESSOA
2022,5,Ministério da Justiça,Segurança,PA,8108660.21,SIM,PESSOA
2022,6,Ministério da Saúde,Saúde,SP,9466271.02,NAO,PESSOA
2022,6,Ministério da Educação,Educação,SP,6654693.58,NAO,EMPRESA
2022,6,Ministério da Justiça,Segurança,SP,4569178.9,SIM,EMPRESA
2022,6,Ministério da Saúde,Saúde,RJ,9626543.47,SIM,EMPRESA
2022,6,Ministério da Educação,Educação,RJ,8421607.65,SIM,PESSOA
2022,6,Ministério da Justiça,Segurança,RJ,6546201.42,SIM,PESSOA
2022,6,Ministério da Saúde,Saúde,MG,11067069.0,SIM,EMPRESA
2022,6,Ministério da Educação,Educação,MG,9849912.9,SIM,PESSOA
2022,6,Ministério da Justiça,Segurança,MG,5786519.4,SIM,PESSOA
2022,6,Ministério da Saúde,Saúde,BA,10604600.68,NAO,EMPRESA
2022,6,Ministério da Educação,Educação,BA,7135620.99,SIM,PESSOA
2022,6,Ministério da Justiça,Segurança,BA,5443406.06,SIM,EMPRESA
2022,6,Ministério da Saúde,Saúde,PR,11157140.16,NAO,EMPRESA
2022,6,Ministério da Educação,Educação,PR,6609700.53,SIM,PESSOA
2022,6,Ministério da Justiça,Segurança,PR,7579651.81,SIM,EMPRESA
2022,6,Ministério da Saúde,Saúde,RS,11756625.52,NAO,PESSOA
2022,6,Ministério da Educação,Educação,RS,10711806.89,SIM,EMPRESA
2022,6,Ministério da Justiça,Segurança,RS,7044342.4,SIM,EMPRESA
2022,6,Ministério da Saúde,Saúde,SC,13028034.82,SIM,EMPRESA
2022,6,Ministério da Educação,Educação,SC,10957274.24,SIM,EMPRESA
2022,6,Ministério da Justiça,Segurança,SC,6111589.97,SIM,PESSOA
2022,6,Ministério da Saúde,Saúde,PE,12800725.33,SIM,PESSOA
2022,6,Ministério da Educação,Educação,PE,9145271.62,NAO,EMPRESA
2022,6,Ministério da Justiça,Segurança,PE,7512570.05,NAO,EMPRESA
2022,6,Ministério da Saúde,Saúde,CE,13710140.69,NAO,PESSOA
2022,6,Ministério da Educação,Educação,CE,8962514.49,SIM,EMPRESA
2022,6,Ministério da Justiça,Segurança,CE,7023058.31,SIM,EMPRESA
2022,6,Ministério da Saúde,Saúde,PA,13147376.69,SIM,PESSOA
2022,6,Ministério da Educação,Educação,PA,12727021.63,SIM,EMPRESA
2022,6,Ministério da Justiça,Segurança,PA,8024860.96,SIM,PESSOA
2022,7,Ministério da Saúde,Saúde,SP,9423198.98,NAO,PESSOA
2022,7,Ministério da Educação,Educação,SP,7905636.08,SIM,PESSOA
2022,7,Ministério da Justiça,Segurança,SP,5797488.03,SIM,EMPRESA
2022,7,Ministério da Saúde,Saúde,RJ,8553118.03,SIM,EMPRESA
2022,7,Ministério da Educação,Educação,RJ,7213640.22,NAO,EMPRESA
2022,7,Ministério da Justiça,Segurança,RJ,6538344.82,SIM,EMPRESA
2022,7,Ministério da Saúde,Saúde,MG,11530537.83,SIM,EMPRESA
2022,7,Ministério da Educação,Educação,MG,11592466.52,SIM,EMPRESA
2022,7,Ministério da Justiça,Segurança,MG,5103861.31,SIM,EMPRESA
2022,7,Ministério da Saúde,Saúde,BA,10797878.87,SIM,EMPRESA
2022,7,Ministério da Educação,Educação,BA,8868050.97,SIM,EMPRESA
2022,7,Ministério da Justiça,Segurança,BA,6165780.31,NAO,PESSOA
2022,7,Ministério da Saúde,Saúde,PR,11764933.46,SIM,PESSOA
2022,7,Ministério da Educação,Educação,PR,10296594.22,SIM,EMPRESA
2022,7,Ministério da Justiça,Segurança,PR,7006454.45,SIM,PESSOA
2022,7,Ministério da Saúde,Saúde,RS,13131160.72,NAO,PESSOA
2022,7,Ministério da Educação,Educação,RS,11004919.67,NAO,EMPRESA
2022,7,Ministério da Justiça,Segurança,RS,7534951.85,SIM,PESSOA
2022,7,Ministério da Saúde,Saúde,SC,14262000.95,SIM,EMPRESA
2022,7,Ministério da Educação,Educação,SC,11079921.98,SIM,PESSOA
2022,7,Ministério da Justiça,Segurança,SC,6481121.82,NAO,EMPRESA
2022,7,Ministério da Saúde,Saúde,PE,14316174.15,NAO,EMPRESA
2022,7,Ministério da Educação,Educação,PE,9552822.75,SIM,EMPRESA
2022,7,Ministério da Justiça,Segurança,PE,7460519.46,SIM,PESSOA
2022,7,Ministério da Saúde,Saúde,CE,13874576.25,SIM,PESSOA
2022,7,Ministério da Educação,Educação,CE,11534504.62,NAO,PESSOA
2022,7,Ministério da Justiça,Segurança,CE,6410632.54,SIM,EMPRESA
2022,7,Ministério da Saúde,Saúde,PA,13467286.57,SIM,PESSOA
2022,7,Ministério da Educação,Educação,PA,12551995.23,SIM,PESSOA
2022,7,Ministério da Justiça,Segurança,PA,6711596.43,SIM,PESSOA
2022,8,Ministério da Saúde,Saúde,SP,9692289.43,SIM,PESSOA
2022,8,Ministério da Educação,Educação,SP,6871002.34,NAO,PESSOA
2022,8,Ministério da Justiça,Segurança,SP,5361512.89,SIM,EMPRESA
2022,8,Ministério da Saúde,Saúde,RJ,6778264.31,NAO,PESSOA
2022,8,Ministério da Educação,Educação,RJ,9726872.12,SIM,EMPRESA
2022,8,Ministério da Justiça,Segurança,RJ,5965173.1,SIM,EMPRESA
2022,8,Ministério da Saúde,Saúde,MG,11989291.69,SIM,EMPRESA
2022,8,Ministério da Educação,Educação,MG,9456551.94,NAO,PESSOA
2022,8,Ministério da Justiça,Segurança,MG,6896214.84,SIM,PESSOA
2022,8,Ministério da Saúde,Saúde,BA,10608782.66,SIM,EMPRESA
2022,8,Ministério da Educação,Educação,BA,10604551.88,NAO,PESSOA
2022,8,Ministério da Justiça,Segurança,BA,5466854.69,NAO,PESSOA
2022,8,Ministério da Saúde,Saúde,PR,13855085.64,SIM,PESSOA
2022,8,Ministério da Educação,Educação,PR,9404019.59,SIM,EMPRESA
2022,8,Ministério da Justiça,Segurança,PR,5330828.38,NAO,PESSOA
2022,8,Ministério da Saúde,Saúde,RS,13149759.07,SIM,PESSOA
2022,8,Ministério da Educação,Educação,RS,9543525.93,SIM,PESSOA
2022,8,Ministério da Justiça,Segurança,RS,6463033.26,SIM,EMPRESA
2022,8,Ministério da Saúde,Saúde,SC,13174264.63,NAO,PESSOA
2022,8,Ministério da Educação,Educação,SC,9517449.22,SIM,PESSOA
2022,8,Ministério da Justiça,Segurança,SC,7822982.83,SIM,PESSOA
2022,8,Ministério da Saúde,Saúde,PE,12749370.39,SIM,EMPRESA
2022,8,Ministério da Educação,Educação,PE,9246962.87,SIM,PESSOA
2022,8,Ministério da Justiça,Segurança,PE,7326979.04,SIM,EMPRESA
2022,8,Ministério da Saúde,Saúde,CE,14668897.91,SIM,PESSOA
2022,8,Ministério da Educação,Educação,CE,12651308.14,SIM,PESSOA
2022,8,Ministério da Justiça,Segurança,CE,9042569.22,NAO,EMPRESA
2022,8,Ministério da Saúde,Saúde,PA,14512663.45,SIM,EMPRESA
2022,8,Ministério da Educação,Educação,PA,11014891.46,SIM,PESSOA
2022,8,Ministério da Justiça,Segurança,PA,5960178.47,SIM,PESSOA
2022,9,Ministério da Saúde,Saúde,SP,8198567.42,SIM,EMPRESA
2022,9,Ministério da Educação,Educação,SP,8334752.12,SIM,EMPRESA
2022,9,Ministério da Justiça,Segurança,SP,5444985.45,SIM,PESSOA
2022,9,Ministério da Saúde,Saúde,RJ,11224321.42,SIM,PESSOA
2022,9,Ministério da Educação,Educação,RJ,6776651.14,SIM,PESSOA
2022,9,Ministério da Justiça,Segurança,RJ,4467162.05,SIM,PESSOA
2022,9,Ministério da Saúde,Saúde,MG,11783637.74,SIM,PESSOA
2022,9,Ministério da Educação,Educação,MG,8806343.75,SIM,EMPRESA
2022,9,Ministério da Justiça,Segurança,MG,5303070.9,SIM,PESSOA
2022,9,Ministério da Saúde,Saúde,BA,10576299.51,SIM,PESSOA
2022,9,Ministério da Educação,Educação,BA,9094657.64,NAO,EMPRESA
2022,9,Ministério da Justiça,Segurança,BA,7684824.7,SIM,EMPRESA
2022,9,Ministério da Saúde,Saúde,PR,12518032.96,NAO,EMPRESA
2022,9,Ministério da Educação,Educação,PR,9772393.12,SIM,PESSOA
2022,9,Ministério da Justiça,Segurança,PR,6170090.73,SIM,EMPRESA
2022,9,Ministério da Saúde,Saúde,RS,11642476.62,NAO,PESSOA
2022,9,Ministério da Educação,Educação,RS,9342019.65,NAO,PESSOA
2022,9,Ministério da Justiça,Segurança,RS,6424898.09,SIM,PESSOA
2022,9,Ministério da Saúde,Saúde,SC,9874038.73,SIM,PESSOA
2022,9,Ministério da Educação,Educação,SC,8552456.74,SIM,PESSOA
2022,9,Ministério da Justiça,Segurança,SC,6822248.11,NAO,EMPRESA
2022,9,Ministério da Saúde,Saúde,PE,12738471.03,SIM,PESSOA
2022,9,Ministério da Educação,Educação,PE,13340008.9,NAO,PESSOA
2022,9,Ministério da Justiça,Segurança,PE,6967547.86,NAO,EMPRESA
2022,9,Ministério da Saúde,Saúde,CE,14337475.53,NAO,EMPRESA
2022,9,Ministério da Educação,Educação,CE,11245442.46,NAO,EMPRESA
2022,9,Ministério da Justiça,Segurança,CE,7446835.22,NAO,EMPRESA
2022,9,Ministério da Saúde,Saúde,PA,12749525.81,NAO,EMPRESA
2022,9,Ministério da Educação,Educação,PA,10882639.61,SIM,EMPRESA
2022,9,Ministério da Justiça,Segurança,PA,6024828.15,SIM,PESSOA
2022,10,Ministério da Saúde,Saúde,SP,7724458.4,NAO,EMPRESA
2022,10,Ministério da Educação,Educação,SP,5937965.28,SIM,EMPRESA
2022,10,Ministério da Justiça,Segurança,SP,4197695.83,SIM,PESSOA
2022,10,Ministério da Saúde,Saúde,RJ,10919575.23,SIM,PESSOA
2022,10,Ministério da Educação,Educação,RJ,5673025.45,SIM,EMPRESA
2022,10,Ministério da Justiça,Segurança,RJ,6011541.84,SIM,PESSOA
2022,10,Ministério da Saúde,Saúde,MG,11519011.23,SIM,EMPRESA
2022,10,Ministério da Educação,Educação,MG,7785918.6,SIM,PESSOA
2022,10,Ministério da Justiça,Segurança,MG,6212887.36,SIM,EMPRESA
2022,10,Ministério da Saúde,Saúde,BA,9727071.78,SIM,EMPRESA
2022,10,Ministério da Educação,Educação,BA,9515567.81,NAO,PESSOA
2022,10,Ministério da Justiça,Segurança,BA,6687044.68,SIM,EMPRESA
2022,10,Ministério da Saúde,Saúde,PR,11960222.79,NAO,EMPRESA
2022,10,Ministério da Educação,Educação,PR,10803177.9,NAO,EMPRESA
2022,10,Ministério da Justiça,Segurança,PR,5856631.94,SIM,PESSOA
2022,10,Ministério da Saúde,Saúde,RS,12406476.85,NAO,PESSOA
2022,10,Ministério da Educação,Educação,RS,8734186.96,SIM,PESSOA
2022,10,Ministério da Justiça,Segurança,RS,6479524.78,SIM,EMPRESA
2022,10,Ministério da Saúde,Saúde,SC,14352143.25,SIM,PESSOA
2022,10,Ministério da Educação,Educação,SC,9464184.4,NAO,PESSOA
2022,10,Ministério da Justiça,Segurança,SC,6865474.19,SIM,PESSOA
2022,10,Ministério da Saúde,Saúde,PE,13646797.04,NAO,PESSOA
2022,10,Ministério da Educação,Educação,PE,8134174.02,NAO,EMPRESA
2022,10,Ministério da Justiça,Segurança,PE,6960616.45,SIM,EMPRESA
2022,10,Ministério da Saúde,Saúde,CE,15302884.52,SIM,PESSOA
2022,10,Ministério da Educação,Educação,CE,12199748.47,SIM,PESSOA
2022,10,Ministério da Justiça,Segurança,CE,8702601.68,SIM,EMPRESA
2022,10,Ministério da Saúde,Saúde,PA,14341174.61,SIM,EMPRESA
2022,10,Ministério da Educação,Educação,PA,11441503.9,SIM,PESSOA
2022,10,Ministério da Justiça,Segurança,PA,8624553.27,SIM,PESSOA
2022,11,Ministério da Saúde,Saúde,SP,7480076.65,SIM,PESSOA
2022,11,Ministério da Educação,Educação,SP,8981474.91,NAO,PESSOA
2022,11,Ministério da Justiça,Segurança,SP,6001583.92,SIM,EMPRESA
2022,11,Ministério da Saúde,Saúde,RJ,9679796.0,NAO,EMPRESA
2022,11,Ministério da Educação,Educação,RJ,8610569.34,SIM,PESSOA
2022,11,Ministério da Justiça,Segurança,RJ,8046471.94,NAO,PESSOA
2022,11,Ministério da Saúde,Saúde,MG,14476075.24,SIM,EMPRESA
2022,11,Ministério da Educação,Educação,MG,11422257.53,NAO,EMPRESA
2022,11,Ministério da Justiça,Segurança,MG,4814932.09,SIM,PESSOA
2022,11,Ministério da Saúde,Saúde,BA,12005172.84,SIM,PESSOA
2022,11,Ministério da Educação,Educação,BA,9608629.41,SIM,EMPRESA
2022,11,Ministério da Justiça,Segurança,BA,6358584.06,NAO,EMPRESA
2022,11,Ministério da Saúde,Saúde,PR,10983949.05,SIM,PESSOA
2022,11,Ministério da Educação,Educação,PR,8185431.49,SIM,EMPRESA
2022,11,Ministério da Justiça,Segurança,PR,6111574.31,NAO,EMPRESA
2022,11,Ministério da Saúde,Saúde,RS,11811562.48,NAO,EMPRESA
2022,11,Ministério da Educação,Educação,RS,10057054.66,SIM,EMPRESA
2022,11,Ministério da Justiça,Segurança,RS,7854179.33,SIM,EMPRESA
2022,11,Ministério da Saúde,Saúde,SC,12713546.12,SIM,EMPRESA
2022,11,Ministério da Educação,Educação,SC,10915005.75,SIM,EMPRESA
2022,11,Ministério da Justiça,Segurança,SC,8019905.57,SIM,PESSOA
2022,11,Ministério da Saúde,Saúde,PE,11517464.44,SIM,PESSOA
2022,11,Ministério da Educação,Educação,PE,12954371.16,SIM,PESSOA
2022,11,Ministério da Justiça,Segurança,PE,7179749.04,NAO,PESSOA
2022,11,Ministério da Saúde,Saúde,CE,15584969.67,SIM,EMPRESA
2022,11,Ministério da Educação,Educação,CE,8932599.6,NAO,PESSOA
2022,11,Ministério da Justiça,Segurança,CE,7125232.25,NAO,EMPRESA
2022,11,Ministério da Saúde,Saúde,PA,12625177.76,NAO,EMPRESA
2022,11,Ministério da Educação,Educação,PA,10190495.41,SIM,PESSOA
2022,11,Ministério da Justiça,Segurança,PA,6593828.35,NAO,EMPRESA
2022,12,Ministério da Saúde,Saúde,SP,10719287.99,SIM,EMPRESA
2022,12,Ministério da Educação,Educação,SP,9081226.33,SIM,EMPRESA
2022,12,Ministério da Justiça,Segurança,SP,3941611.69,SIM,EMPRESA
2022,12,Ministério da Saúde,Saúde,RJ,9338505.06,NAO,EMPRESA
2022,12,Ministério da Educação,Educação,RJ,6814038.04,NAO,PESSOA
2022,12,Ministério da Justiça,Segurança,RJ,5092528.63,SIM,PESSOA
2022,12,Ministério da Saúde,Saúde,MG,12129377.99,SIM,PESSOA
2022,12,Ministério da Educação,Educação,MG,8554861.7,NAO,PESSOA
2022,12,Ministério da Justiça,Segurança,MG,5792370.19,SIM,EMPRESA
2022,12,Ministério da Saúde,Saúde,BA,7837977.49,SIM,PESSOA
2022,12,Ministério da Educação,Educação,BA,9879552.43,NAO,EMPRESA
2022,12,Ministério da Justiça,Segurança,BA,7172782.76,NAO,EMPRESA
2022,12,Ministério da Saúde,Saúde,PR,10129315.78,SIM,PESSOA
2022,12,Ministério da Educação,Educação,PR,9006602.47,SIM,EMPRESA
2022,12,Ministério da Justiça,Segurança,PR,7040488.27,NAO,PESSOA
2022,12,Ministério da Saúde,Saúde,RS,12539267.21,SIM,PESSOA
2022,12,Ministério da Educação,Educação,RS,9722838.02,SIM,PESSOA
2022,12,Ministério da Justiça,Segurança,RS,5970919.08,NAO,PESSOA
2022,12,Ministério da Saúde,Saúde,SC,13317927.51,SIM,EMPRESA
2022,12,Ministério da Educação,Educação,SC,9239823.18,SIM,EMPRESA
2022,12,Ministério da Justiça,Segurança,SC,6351797.77,SIM,EMPRESA
2022,12,Ministério da Saúde,Saúde,PE,13616397.88,SIM,EMPRESA
2022,12,Ministério da Educação,Educação,PE,10525973.28,SIM,PESSOA
